reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
4f2aec88-6635-4fcb-bb08-09182f464218,Pengguna Google,sangat keren aplikasinya,5,0,371.0.0.36.89,2025-03-18 13:06:51,371.0.0.36.89
cf17169b-43da-42c3-b8a2-11351b370c37,Pengguna Google,Aplikasinya sangat bagus sekali,5,0,371.0.0.36.89,2025-03-18 13:01:04,371.0.0.36.89
52f119c3-6b2d-4bea-aaa7-b28d9bdff537,Pengguna Google,ini kenapa ya kok ga bisa login apk anj,1,0,,2025-03-18 12:59:46,
fb10924a-48ae-415b-a1f9-8f2b93be6710,Pengguna Google,Gak ada yg sempurna di dunia ini 4 udah cocok lah,4,0,369.0.0.46.101,2025-03-18 12:47:27,369.0.0.46.101
e57919f4-cca0-4dcd-abe9-cce1c36d5e3f,Pengguna Google,"Semoga Tetap Amanah, Sukses Selalu",5,0,,2025-03-18 12:44:22,
e5dc2856-345a-4292-b159-58ecf5dbbe9f,Pengguna Google,Kenapa sekarang ig komentar nya selalu blank? Tidak bisa dilihat semua komentar,2,2,372.0.0.48.60,2025-03-18 12:34:09,372.0.0.48.60
5522960c-786c-4b77-95db-28d3fe5f767a,Pengguna Google,kurang suka sama ig yang sekarang kloh upload story cuman bisa durasinya sampai 15 detik,2,0,,2025-03-18 12:31:43,
f9dbcbe1-f1a6-444e-b6c1-d14280d88761,Pengguna Google,profesional,5,0,371.0.0.36.89,2025-03-18 12:23:37,371.0.0.36.89
147aa4c3-17e6-49ea-b53d-498b175c0e20,Pengguna Google,Sangat membantu dalam hal apapun..dan meningkatkan kinerja penjualan saya... terimakasih team Instagram 🫰❤️🥰,5,0,372.0.0.48.60,2025-03-18 12:19:40,372.0.0.48.60
4b504330-5813-4ca6-acf0-5c4016fa1005,Pengguna Google,atep pokonya,5,0,371.0.0.36.89,2025-03-18 12:17:48,371.0.0.36.89
51e39153-0350-43ee-9eb2-85b052aba126,Pengguna Google,Bagus sih tapi setiap aku nyari filter selalu gada mohon di perbaiki yaa,5,0,371.0.0.36.89,2025-03-18 12:15:51,371.0.0.36.89
c096b78b-8e8c-417d-89d0-ec7f7b1f9fef,Pengguna Google,bgusss aplikasiinyaaa akuu sukakkk💋,5,0,,2025-03-18 12:04:15,
14c12d2f-337e-446d-a421-4d610acace77,Pengguna Google,Sangat bagus instagram bisa membuat saya bersosialisasi,5,0,371.0.0.36.89,2025-03-18 12:02:48,371.0.0.36.89
6c59669a-78ac-4d51-be75-efd00a0232c1,Pengguna Google,Bagus ya,5,0,371.0.0.36.89,2025-03-18 11:59:01,371.0.0.36.89
bfcca95d-3bfa-4ee3-ab20-c3c650f4e802,Pengguna Google,woww,5,0,,2025-03-18 11:55:44,
cb427598-4957-4203-9b11-60c15d4d0b0e,Pengguna Google,Tolong filter jj nya jangan di ilangin min tak kasih bintang 2 dulu kalau udah di perbaiki baru tak kasih bintang ⭐⭐⭐⭐⭐,2,0,,2025-03-18 11:54:11,
f3e07448-15e2-4c8a-8c47-8ee0acf20b27,Pengguna Google,halo Instagram and metta.. saya mau komen tentang efek Instagram kenapa banyak yang hilang? tolong ya efek yang dulu yang bagus bagus nya di adakan lagi,5,0,371.0.0.36.89,2025-03-18 11:41:35,371.0.0.36.89
116f5021-7d0b-454b-bc4a-f1045f609ae6,Pengguna Google,Ini bagus banget lumayan mirip dengan apk ttk,5,0,,2025-03-18 11:40:57,
31ca7b48-e011-4400-95a0-77c6ffc0e09a,Pengguna Google,agak mendingan sih sekarang,3,502,371.0.0.36.89,2025-03-18 11:40:21,371.0.0.36.89
d2dd658e-3e97-4633-bf95-62184b993d55,Pengguna Google,ok lah,5,0,371.0.0.36.89,2025-03-18 11:29:24,371.0.0.36.89
62445fdb-f8b5-4f72-96c1-448ca977a5d8,Pengguna Google,"baagusss bangett akuu kasihh bintang 5,soallnyaa bisaa buatt komunikasi selainn di wahtsApp",5,0,371.0.0.36.89,2025-03-18 11:25:02,371.0.0.36.89
8ee4a06e-0fd4-43a5-91fb-b51d5dc70ddb,Pengguna Google,okok mantap,5,0,369.0.0.46.101,2025-03-18 11:23:43,369.0.0.46.101
d9abc270-75da-424e-8ec3-3d88cf22d072,Pengguna Google,habis d updare ngebug!!!!!! tolong perbaiki!!!!,1,0,,2025-03-18 10:51:17,
0870092a-845f-408f-9e89-5c188e296a29,Pengguna Google,Aplikasi yang bagus utk interaksi dan mendapatkan informasi apa aja,5,0,371.0.0.36.89,2025-03-18 10:50:54,371.0.0.36.89
0b11f8b1-b219-49f9-b974-0dbd7c116c02,Pengguna Google,Keren sih,5,0,368.0.0.45.96,2025-03-18 10:43:13,368.0.0.45.96
0cac5929-572b-4d49-b79e-dc1bd6a13a22,Pengguna Google,Nyaman,5,0,365.0.0.40.94,2025-03-18 10:41:23,365.0.0.40.94
9c52b4f6-6cce-4cba-a717-d7b0e7f59457,Pengguna Google,"Saya selalu mendapati aplikasi ig selalu force close ketika log in dengan akun saya, meskipun sudah berganti gadget, ketika login dengan akun saya, aplikasi selalu force close, mohon respon secepatnya",5,1,372.0.0.48.60,2025-03-18 10:32:37,372.0.0.48.60
5e8de9e3-7512-45fe-9e68-10a383d82afe,Pengguna Google,Memosting sambil dgn keseruan Menonton video sambil dgn hiburan Gak usah banyak nanya Intinya instagram tiada duanya,5,0,371.0.0.36.89,2025-03-18 10:32:33,371.0.0.36.89
15543755-9c20-4908-8a8c-b72389e856d2,Pengguna Google,tolong dong lagu di story ig ny di panjang jadi 30menit,3,0,370.1.0.43.96,2025-03-18 10:31:01,370.1.0.43.96
16c29040-ba76-40f4-8ab0-3222680bb12d,Pengguna Google,"Tidak bisa bikin akun, kenapa ini. ganti hp dan masuk ke akun di hp yang lama ko ngga bisa? padahal semua sama, username,akun google, sama pw nya pun sama,tapi ngga bisa masuk",1,0,371.0.0.36.89,2025-03-18 10:27:02,371.0.0.36.89
f8276a86-507e-4f55-bc5d-b2b7780a50d7,Pengguna Google,Cukup bagus buat hiburan,5,0,371.0.0.36.89,2025-03-18 10:16:28,371.0.0.36.89
c493db1f-ffcd-40c1-8bac-28feb7b826a9,Pengguna Google,bagus is okay,5,0,,2025-03-18 10:14:17,
67a5a38a-696b-43ba-9e59-f8bea714f6bb,Pengguna Google,bisaa di perbaikin gakkk bugnyaaa banyak banget,5,0,371.0.0.36.89,2025-03-18 10:13:47,371.0.0.36.89
5fc3e61e-0796-466d-98d9-511d843e8ac8,Pengguna Google,"instagram semakin lama semakin kacau. sering sekali muncul bug dan stuck di buffering terlalu lama, padahal internet lancar. seringkali jika saya ingin membuka komen, malah bertuliskan ""tidak ada komentar"" padahal aslinya dia ada ribuan komentar di satu postingan itu.",2,3,371.0.0.36.89,2025-03-18 10:09:40,371.0.0.36.89
c4c39beb-2262-4096-b93e-6535ce131ccf,Pengguna Google,sangat menarik 💗🎈👻,5,0,371.0.0.36.89,2025-03-18 10:07:59,371.0.0.36.89
8f348833-4211-462a-94cd-8ee29e7e0bd8,Pengguna Google,maaf baru bisa ngasi bintang 4 karena di akun saya live nya gak bisa dan harus nunggu usia 30 Hari akunnya supaya bisa live tolong di perbaiki ya 👍supaya orang seperti saya bisa melakukan live streaming ya tolong bantu di perbaiki dengan bagus dan teliti supaya bisa live streaming,4,0,371.0.0.36.89,2025-03-18 10:01:08,371.0.0.36.89
4983eab5-a9ac-45c0-8c2e-ba4a50ea1d91,Pengguna Google,"baguss baik"" ajaa ga ada masalahh cuma tolong itu yang unfol "" nyebelin banget kalo bisa bikin banyak folowers",5,0,278.0.0.22.117,2025-03-18 09:57:33,278.0.0.22.117
1b320faa-8426-4722-9e6e-d2501abb89c7,Pengguna Google,Sangatlah baguss,5,0,,2025-03-18 09:52:10,
67c1feaa-7575-4d67-93d3-264e642db296,Pengguna Google,Komen ga keluar,1,1,372.0.0.48.60,2025-03-18 09:44:13,372.0.0.48.60
ba3e2bc0-bd03-43ea-b869-546a5ea4f7a1,Pengguna Google,"Ini aplikasi adalah yang terbaik untuk semua, bisa posting Bersama dan juga bisa Melihat situasi apapun yang indah agar mudah dirasakan.",5,0,371.0.0.36.89,2025-03-18 09:39:37,371.0.0.36.89
531476cf-b642-4882-b650-51143097ea31,Pengguna Google,"jelek, bobrok, ketinggalan parigi moutong ini secara fakta dimana mana karena pelaku pelaku pembangunan, terlalu kikir tentang suatu kemajuan, kaya akan kepentingan privadi. ¿????",5,0,,2025-03-18 09:34:13,
e759369a-2ffd-4027-86ad-674bf44e4b6e,Pengguna Google,"Saya sangat senang menggunakan instagram, is the beast 👍👍😁👍🤩🤩",5,0,372.0.0.48.60,2025-03-18 09:33:33,372.0.0.48.60
6dbadeef-f1e8-4f6a-bf7e-00e87d581c34,Pengguna Google,sukses sellu,5,0,371.0.0.36.89,2025-03-18 09:31:46,371.0.0.36.89
db790b6d-2756-4039-a76a-2197d8139506,Pengguna Google,bagus sekali 🗿,5,0,,2025-03-18 09:31:33,
8cfb19cf-107f-44b5-af28-7ebd1b5a138d,Pengguna Google,"sangat bagus,dan rells nya tidak membosankan",5,0,,2025-03-18 09:25:33,
d683ce4d-04bb-4180-9e6c-2d6908ac8b63,Pengguna Google,Setelah di perbaharui maLah Lama ng-upload video.. Smpai 5 jam ttp gagaL.. Lebih nyaman versi Lama.. TLng di ke versi Lama saja.. Lebih menyenangkan!,5,0,,2025-03-18 09:25:07,
7c8d4d77-f82b-4830-abe2-aaa4e436ab22,Pengguna Google,filter kesayanganku ilang,3,0,,2025-03-18 09:12:57,
0dbc9062-40a5-4962-866a-fbceedbe623f,Pengguna Google,apk ny bgus 👍🏻,5,0,,2025-03-18 09:03:03,
79354c22-24c8-4809-9605-1be972713253,Pengguna Google,knpa grup ig pda ilang abis di update,5,0,372.0.0.48.60,2025-03-18 08:54:04,372.0.0.48.60
90849989-e9a3-4e61-bf4e-3e7f8f832a36,Pengguna Google,saya main Instagram,5,0,371.0.0.36.89,2025-03-18 08:33:54,371.0.0.36.89
7f796441-6e50-46bf-b867-6bec771c28a0,Pengguna Google,"Akun saya di non-aktifkan dengan keterangan melanggar standar komunitas, padahal akun tersebut saya gunakan hanya untuk melihat video reels dan sesekali di gunakan untuk menghubungi teman lewat dm, saya juga hanya memposting foto atau video yang sudah saya pastikan tidak melanggar standar komunitas apapun! Tampaknya lebih baik kembali ke x dari pada di Instagram 😡",1,0,372.0.0.48.60,2025-03-18 08:09:15,372.0.0.48.60
c8f07971-e7e9-4fb4-aba2-5e403db9d6ea,Pengguna Google,bagus🫥,5,0,,2025-03-18 08:01:24,
df3e6c4e-3a34-4da6-b5f5-bbcfa99c38af,Pengguna Google,Sering keluar akun sendiri,1,0,371.0.0.36.89,2025-03-18 08:00:03,371.0.0.36.89
c5607b59-e00b-49b8-8f5d-08e6575c5cb1,Pengguna Google,saya kurang suka tapi katanya instagram sudah terhenti,1,0,336.0.0.35.90,2025-03-18 08:00:02,336.0.0.35.90
fdf0734a-d818-4d2c-bb00-42a298b67841,Pengguna Google,"gak tau harus bilang apa lagi sama instagram akun pertama saya di nonaktifkan padahal saya gak pernah melakukan pelanggaran apa apa, sama saya buat akun lagi tapi gak pake sandi giliran mau dibuatkan sandi malah gak bisa, gak niat buat aplikasi ni instagram",1,0,,2025-03-18 07:49:20,
acb180d7-452b-4c07-8c02-7858a8bad034,Pengguna Google,bagus apalagi saya yang buka usaha Trifting 😍😍 LiEE second Trifting,5,0,371.0.0.36.89,2025-03-18 07:40:03,371.0.0.36.89
a35bb6cc-c189-4060-9599-3cf580ab94fd,Pengguna Google,"Ini gimana ceritanya... Saya buat katasandi baru karena yang lama gangguan,trus pas buat katasandi baru malah katasandi salah..maunya gimana sih",1,0,,2025-03-18 07:36:25,
34cbf08a-e3a3-4a79-b9ce-7bac9008c16e,Pengguna Google,mudah²an kedepannya bisa lebih memuaskan sih,3,0,333.0.0.42.91,2025-03-18 07:34:42,333.0.0.42.91
01e9e818-a3e6-41b7-bb5c-0361fa6a7eba,Pengguna Google,Menjangkau banyak orang,5,0,369.0.0.46.101,2025-03-18 07:23:53,369.0.0.46.101
c4b5122a-c377-42c8-9c20-1085f4e3000a,Pengguna Google,mantap 👍👍👍👍,5,0,371.0.0.36.89,2025-03-18 07:17:48,371.0.0.36.89
ec0c2d76-0f61-4e8d-bf14-d09fb089a96c,Pengguna Google,"sukaa banget,soalnya bisa salin link saluran wa nya mas Najib di profile nya mas Najib🤗🤗",5,0,,2025-03-18 06:47:40,
c03c1cb8-ede1-4777-a62c-ae8cc4aed239,Pengguna Google,"to Instagram why my account was blocked even though I didn't do anything to my account, I really want to play Instagram but my Instagram account was blocked for no reason🥲",1,0,,2025-03-18 06:44:42,
f8d8ac90-24b7-4397-85d5-de57472b8ae0,Pengguna Google,Ya lumayan sih tapi kebanyakan bocilll,4,0,367.0.0.43.89,2025-03-18 06:43:00,367.0.0.43.89
24526dd7-c257-4f30-a93e-dd806cdcbfa5,Pengguna Google,Kenapa instagram sya jadi nge blank jadi putih ya? Ga ada gambar sama sekali,4,0,371.0.0.36.89,2025-03-18 06:40:23,371.0.0.36.89
87f562d5-fb41-45eb-acfb-8ae1cbc58143,Pengguna Google,Seru bngt tidak ada iklan TPI sayang nya di aplikasi nya bnyk bngt tentang celakan and tauran TPI Ig seru bngt GK kayak titok solnya klu titok bnyk iklan,5,0,371.0.0.36.89,2025-03-18 06:35:14,371.0.0.36.89
8b5ff9af-6d70-4a7f-baf8-5f5750bbd277,Pengguna Google,Gacor meen,5,0,,2025-03-18 06:30:12,
a99e8198-9e2f-4ead-a8a4-c226373e5a8f,Pengguna Google,kenapa di komentar ad 2000 tapi pas di buka G ad komentar dan 1 lagi komentarnya ilang,2,0,371.0.0.36.89,2025-03-18 06:28:08,371.0.0.36.89
e076e3d7-c04e-407a-b647-1c35c377b9be,Pengguna Google,Senang sangat,5,0,,2025-03-18 06:27:33,
3afec501-64d4-4ce4-9835-31b18f509848,Pengguna Google,babi,1,0,,2025-03-18 06:23:25,
58629243-0216-4f08-ba9e-f17040d760d2,Pengguna Google,Tidak sedap,1,0,,2025-03-18 06:17:45,
670fef7b-1920-43a6-a8c1-ba1a653f5876,Pengguna Google,"gajelas nih lama lama apk, makin update makin banyak bug gajelas ,, hdeh",1,1,371.0.0.36.89,2025-03-18 06:11:08,371.0.0.36.89
72ba547d-52d5-4fd7-8b58-20e96ea29b80,Pengguna Google,Saya tanpa instragam tidak bisa sepede ini saya bangga sekali bisa memiliki apk instagram terimakasih instragam bisa membuat saya sepede ini pokoknya al you the best,5,0,372.0.0.48.60,2025-03-18 05:55:07,372.0.0.48.60
811f10d1-34b2-43c8-9dae-98707d8f8555,Pengguna Google,Bgusss skili aplikasi nya aku suka loh aplikasi nya,5,0,372.0.0.48.60,2025-03-18 05:54:16,372.0.0.48.60
bfd04c8c-e21c-4192-88ad-fa54b9800bd1,Pengguna Google,Selamat Datang Instragram,5,0,,2025-03-18 05:44:38,
2e2949f3-dee7-4264-8e5d-bf07c1bbd4fe,Pengguna Google,Baģus bisa dapat kode Redeem ff,5,0,,2025-03-18 05:35:25,
9cd1d079-d76a-4b85-81c0-01b6335d4334,Pengguna Google,ya lumayan juga sih,4,0,,2025-03-18 05:26:27,
19081838-e4f6-4865-9e6b-c04fba1b5b11,Pengguna Google,baguss bangett aplikasinya,5,0,371.0.0.36.89,2025-03-18 05:26:27,371.0.0.36.89
1ec64158-e445-4695-a9fa-e1d4ef9810f9,Pengguna Google,Full kebahagiaan.. untuk mu,5,0,,2025-03-18 05:23:25,
068c226d-25d2-4d2b-b403-49e74026af69,Pengguna Google,Aplikasinya bagus dan aku suka tapi aku mau semua filter nya muncul otomatis,5,0,339.0.0.30.105,2025-03-18 05:23:20,339.0.0.30.105
67be08a3-c644-4ee4-a138-2085f775ee53,Pengguna Google,Saya sangat suka dengan aplikasi ini,5,0,,2025-03-18 05:23:13,
4580343b-d63a-4306-adf6-3045616aae90,Pengguna Google,"kenapa jadi ilang smua komentar yang ada dipostingan, padahal ada komennya bnyk tapi pas dibuka belum ada komentar, sangat mengganggu",3,0,372.0.0.48.60,2025-03-18 05:21:57,372.0.0.48.60
ac1c26b3-2c9c-4327-b077-b2ff8553625b,Pengguna Google,Ketika saya mau ngelive tidak bisa tolong lah perbaiki,1,0,343.0.0.33.101,2025-03-18 05:13:55,343.0.0.33.101
be7dfe4a-6190-4f10-8a69-4503558dd2d6,Pengguna Google,Cinta💋,5,0,371.0.0.36.89,2025-03-18 05:10:57,371.0.0.36.89
83135734-bc8b-4a8f-859e-ab4dc8ea9187,Pengguna Google,kembalikan tampilan beranda yg dulu,3,1,167.0.0.24.120,2025-03-18 05:05:01,167.0.0.24.120
12229b1b-c839-484d-9d45-6a985b6def81,Pengguna Google,good joob aplikasi nya,5,0,,2025-03-18 04:41:30,
f3078b82-1561-4e95-914c-9ed1e610ca4f,Pengguna Google,Kebanyakan vidio tobrut nya,5,0,278.0.0.22.117,2025-03-18 04:40:59,278.0.0.22.117
e91c029e-e732-4219-a745-73aff6c05c20,Pengguna Google,ko gk bisa masuk ke akun ig y min,2,0,371.0.0.36.89,2025-03-18 04:38:13,371.0.0.36.89
c141c59d-1313-4f22-a8c6-84cb5cb551fc,Pengguna Google,😁😁😁,5,0,371.0.0.36.89,2025-03-18 04:24:04,371.0.0.36.89
3178cbcf-942c-4b68-833c-4f513b540bd1,Pengguna Google,Instagramnya tidak bisa di update,5,0,,2025-03-18 04:14:19,
dc3782ff-e4e1-4b7b-a9fd-78b9c2516500,Pengguna Google,mantappp banyak konten yg bisa ku liat sebelumnya,5,0,371.0.0.36.89,2025-03-18 04:10:44,371.0.0.36.89
9d308e8f-0dbe-46f6-8212-94d053e91cf5,Pengguna Google,"aplikasi ini bags bnget .... cuma ada kekeurangan nya 1 kenapa kalo mau bikin vidio itu slalu 15 detik doang gk bisa sepuasnyah gitu , mohon yah aplikasinya d perbarui lagi",4,0,333.0.0.42.91,2025-03-18 04:09:58,333.0.0.42.91
dadc5c75-3433-4fae-97fe-3c8513813612,Pengguna Google,Okeh sekali,5,0,369.0.0.46.101,2025-03-18 04:09:03,369.0.0.46.101
3c06d639-6a73-4d9d-979a-44254327c88e,Pengguna Google,balikin ga!!!! feed nya ky dulu🫵🏻🫵🏻🫵🏻,4,0,371.0.0.36.89,2025-03-18 04:06:37,371.0.0.36.89
ba084974-46a5-4eed-bcfd-c90a26060945,Pengguna Google,sdh cukup bagus penggunaanya dalam bersosial media. semoga kedepan nya lebih di tingkatkan lgi,5,0,,2025-03-18 04:05:46,
8e7e0d55-0fd9-4e3f-900e-8bc06e69ae8b,Pengguna Google,Cuma satu kekurangan ini apk Balikin filter jj sulawesi terimakasih Nanti bintang 5 nya,1,0,,2025-03-18 04:03:08,
90ba41e0-5397-4955-872c-80e235f9ca1a,Pengguna Google,"Dear Instagram, I would like to raise some complaints about the post feed. Please bring back the previous 1:1 feed size. Because honestly, this change really disrupts the appearance of my Instagram feed. Everything was a mess, and there were not just a few posts, there were a lot of them. If it can't be returned, please provide 2 options so that the feed can be 4:5 or 1:1. Please really please.... Thank you",1,1,371.0.0.36.89,2025-03-18 04:02:46,371.0.0.36.89
35cae15e-fbcc-4e03-8c0e-91098ee24201,Pengguna Google,Gk Bisa di Buka Jekek Ih,1,0,,2025-03-18 03:57:06,
fd72bee5-395d-4193-b618-90a74b63e34c,Pengguna Google,cepat dalam bidang sosial,5,0,371.0.0.36.89,2025-03-18 03:53:58,371.0.0.36.89
56297785-e042-44c4-840f-2363e8e7e466,Pengguna Google,Bagusss bgt bisa jadi Alihan chat kalo gak di wa,5,0,,2025-03-18 03:47:12,
fe936402-ee56-4e6b-af2c-7ade2f000e4a,Pengguna Google,semakin banyak fitur baru yang bikin gak bosen,4,0,371.0.0.36.89,2025-03-18 03:42:38,371.0.0.36.89
b5b412a0-9c80-4602-b353-b47d043870df,Pengguna Google,kangen,5,0,371.0.0.36.89,2025-03-18 03:41:35,371.0.0.36.89
ba660641-76dd-4913-a601-a08b2b200bf7,Pengguna Google,Dapat bertemu dg teman lama,4,0,,2025-03-18 03:29:23,
1fd30510-6db2-4a45-8cea-5309a6517bc6,Pengguna Google,ya .bagus tapi filter kurang tolong di perbarui ya 🙃,4,0,,2025-03-18 03:29:00,
18037906-3914-48ce-a5a7-7b22d3074935,Pengguna Google,Lebih tingkatkan lagi dengan hal2 menarik dan lebih keren 😍😍😍,5,0,371.0.0.36.89,2025-03-18 03:01:07,371.0.0.36.89
5036d591-f872-4a29-a453-5aabf1259ba7,Pengguna Google,Tombol mention saya kog tidak muncul yha di story IG,3,1,372.0.0.48.60,2025-03-18 02:58:54,372.0.0.48.60
42fa07dc-2f9c-472a-9693-fd4bb2c961f7,Pengguna Google,luph luph luph,5,0,278.0.0.22.117,2025-03-18 02:52:56,278.0.0.22.117
59dacb14-4ee3-41fd-9dfd-be0e2e0f4346,Pengguna Google,mantap neeh,5,0,371.0.0.36.89,2025-03-18 02:51:25,371.0.0.36.89
b88eb2ae-292f-4181-b510-27878d6147bf,Pengguna Google,apk busuk,1,0,367.0.0.43.89,2025-03-18 02:37:47,367.0.0.43.89
172a1034-e934-48ca-9f80-a2df0781c5bc,Pengguna Google,"better not share hoax ,, world so fed up of hoax, Instagram,bring back humanity rights",4,0,371.0.0.36.89,2025-03-18 02:33:54,371.0.0.36.89
67207157-6b79-4f6d-937a-7330088204bd,Pengguna Google,"Aplikasi jelek, gk ada fitur pembatalan bagikan video huhhhhhhhhhhhh 👎",1,0,,2025-03-18 02:10:22,
ccdb1638-0b9f-4b84-afe8-e0364be93abd,Pengguna Google,aplikasi nya bagus saya kasih bintang 5,5,0,371.0.0.36.89,2025-03-18 02:08:49,371.0.0.36.89
ab1d504d-dd20-4780-a4f7-52cec069ed23,Pengguna Google,"I cannot switch my creator account into personal, so I can't private my account. Please fix it.",1,0,371.0.0.36.89,2025-03-18 02:02:27,371.0.0.36.89
e6a55eb5-2f7a-46d0-9c1f-3af3d8278beb,Pengguna Google,sangat bagus untuk di gunakan sebagai referensi,5,0,,2025-03-18 02:02:06,
cd05d671-d850-4f49-bcac-9e3563a9f5b4,Pengguna Google,"why can't I log in to Instagram? after I updated the application it immediately errored. even though the connection is good, everything is fine, what happened??",2,0,371.0.0.36.89,2025-03-18 01:44:06,371.0.0.36.89
fa9a00a3-6fb3-4bbc-8ce0-ac98d747eb4c,Pengguna Google,baguuuus,5,0,,2025-03-18 01:43:48,
dbe83e41-6169-438d-b319-39fc9dfc48fb,Pengguna Google,Sagat berguna dn gercap,5,0,,2025-03-18 01:30:40,
f0a1fbe5-8bd2-4bb2-8262-8f36ed67a555,Pengguna Google,gemoyy tapi filter ny kureng bagusin lagi dong,5,0,278.0.0.22.117,2025-03-18 01:09:23,278.0.0.22.117
1a201e74-c342-490f-a326-445597191156,Pengguna Google,Instagram adalah platform yang benar benar keren,5,0,369.0.0.46.101,2025-03-18 01:01:20,369.0.0.46.101
85030f56-d8db-4370-bfb2-95d099129a72,Pengguna Google,Peh penak aplikasi iki,4,0,,2025-03-18 01:00:12,
faff3d1b-da5e-4b82-9fec-c15a9c09cee5,Pengguna Google,"Pihak aplikasi tidak mau tau jika ada kesalahan dalam aplikasi nya, customer butuh bantuan hanya ada pusat bantuan yang menurut saya tidak membantu sama sekali, tidak ada pemecahan masalah, tidak bisa mengajukan banding, tidak menerima komplain via medsos dan email dari saya tidak dibalas",1,0,370.1.0.43.96,2025-03-18 00:51:32,370.1.0.43.96
9ffcd65a-b215-46ab-b807-7f362896ec66,Pengguna Google,berfungsi dengan baik,5,0,366.0.0.34.86,2025-03-18 00:49:16,366.0.0.34.86
4ff711dd-2ade-4e3e-8b8e-c5446bfc3eb4,Pengguna Google,bisa memposting hal yang menyenangkan,5,0,,2025-03-18 00:42:59,
792edc2e-a8c5-42c0-bcd1-0096b143f11c,Pengguna Google,Ig sekarang aneh mau buat sorotan aja udah gk bisa udah seneng punya akun Ig udah beberapa tahun eh pas update malah di hilangin sorotan nya kocak,2,0,371.0.0.36.89,2025-03-18 00:38:27,371.0.0.36.89
f7e36638-71c8-483f-a559-038b55a365a8,Pengguna Google,Sangat menarikkk😊😊,5,0,,2025-03-18 00:26:15,
2020c937-8c04-4c4d-9c90-2f839de92117,Pengguna Google,sangat lama sekali lemot,1,0,,2025-03-18 00:21:16,
ff7a1657-a7d8-45db-9e76-673802730dd8,Pengguna Google,Aplikasi yg sangat membantu,5,0,371.0.0.36.89,2025-03-18 00:16:41,371.0.0.36.89
8e95a19c-8906-411d-bea6-fda4aeec7a1d,Pengguna Google,baru mau di coba smoga saja bagus,3,0,,2025-03-17 23:51:55,
c44786df-3574-4033-a66c-73ef8798aa95,Pengguna Google,"Parah Wee, nda bisa terbuka, kyk nge bug gitu, layar putih terus padahal sudah di uninstall tetap aja layarnya putih😑",1,0,371.0.0.36.89,2025-03-17 23:47:28,371.0.0.36.89
ce84bdfb-3261-4fde-b395-50532dd91f4c,Pengguna Google,bagus banget semua ad,5,0,,2025-03-17 23:32:23,
fff12831-e4ea-4436-844a-80e81eadd495,Pengguna Google,Jadi gk bisa login habis logout padahal username dan password udah bener semenjak ig dipegang meta jadi aneh nih ig,1,0,371.0.0.36.89,2025-03-17 23:28:54,371.0.0.36.89
1b28c591-6c11-42a7-8715-9048d106080c,Pengguna Google,filter jj aku gak ada setelah di-update tolong lh diperbaiki,5,0,359.2.0.64.89,2025-03-17 23:26:50,359.2.0.64.89
d85a3993-3d57-4296-b495-0fa1506e751e,Pengguna Google,"Baguss, sukaa bangett 😅😆😍😋",5,0,278.0.0.22.117,2025-03-17 22:54:06,278.0.0.22.117
f19901a9-8d60-482d-9108-55a0806a023d,Pengguna Google,kok semua efek nya pada ilang sih padahal udah di simpan kok tetep ilang sih,3,0,371.0.0.36.89,2025-03-17 22:33:54,371.0.0.36.89
d6515398-2007-471b-954f-7e2e06c5897b,Pengguna Google,bug nya ga bisa hilang tolong diperbaiki.,1,0,,2025-03-17 22:29:34,
ed63615e-1421-4dac-a277-617c3f2bc41b,Pengguna Google,Saya tidak dapat update versi terbaru installgram karna belum ada,5,0,278.0.0.22.117,2025-03-17 22:24:29,278.0.0.22.117
787ca08a-d286-4bb4-8401-eae6a3861d6d,Pengguna Google,jelek aplikasi nya bisa ngedit video cuman gada suaranya,1,0,,2025-03-17 22:07:36,
08b58817-7277-4bf6-95c8-26ce87c48ee1,Pengguna Google,saya suka saya duka,5,0,,2025-03-17 21:47:05,
6aa69a03-da51-4cba-9dec-018e18c19880,Pengguna Google,"semakin di update semakin parah, sangat tidak nyaman saat nonton reel dan story jadi ngeframe. please pihak instagram segera diperbaiki masalah ini",1,0,371.0.0.36.89,2025-03-17 21:39:11,371.0.0.36.89
d55b6fc1-db1f-4f5a-be3d-df5052746f1f,Pengguna Google,Aplikasi inii sangattt baguss untuk foto tapi sayang nyaa kamera ku burem dan satu hal banyak yg ngehujat padahal baguss kokk 100%,5,0,,2025-03-17 21:34:49,
2bd80563-9763-457f-908a-f401e4ed85bd,Pengguna Google,Keren... Tapi terlalu banyak menyedot kuota,4,0,371.0.0.36.89,2025-03-17 21:33:17,371.0.0.36.89
0a601f5c-5780-4151-9e6d-25bff96b6987,Pengguna Google,"itu tolong buat rekomendasi follow yg diatas di ilangin dong min,lgi nonton scrol sg tmen malah ikut ketonton sg org yg direkomendasikan,takut dikira stalking,plis tolong ilangin",3,0,371.0.0.36.89,2025-03-17 21:32:30,371.0.0.36.89
797023de-2c21-467e-a159-454d5b79681f,Pengguna Google,bagus untuk menaruh memori,5,0,371.0.0.36.89,2025-03-17 21:31:44,371.0.0.36.89
0cc88571-310b-4739-9315-3e713d5a7363,Pengguna Google,aplikasi yang sangat bagus good jobs,5,0,,2025-03-17 21:31:37,
